state,fiscal_year,season,is_current_cycle,vendor,county,program,channel,fill_type,delivery_terms,price_unit,contracted_tons,price_per_ton,extended_value,price_costars,contract_no,record_type,measure_basis,tons_basis,penndot_tons,costars_tons,agency_tons,purchasing_entity,source_doc,source_page,source_url,source_sha256,retrieved_at,entity,change_notice
MI,2023,2022/2023,False,Compass Minerals,Kalkaska,Seasonal Back-Up,MiDEAL / State Agency,seasonal_backup,delivered,USD/short ton,1250.0,73.73,92162.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,30,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,KALKASKA COUNTY ROAD COMMISSION,7
MI,2023,2022/2023,False,Compass Minerals,Keweenaw,Early Fill,MDOT,early_fill,delivered,USD/short ton,1200.0,74.6,89520.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,16,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mohawk,7
MI,2023,2022/2023,False,Compass Minerals,Keweenaw,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,350.0,97.8,34230.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,21,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Mohawk,7
MI,2023,2022/2023,False,Compass Minerals,Keweenaw,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,300.0,74.6,22380.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,24,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,KEWEENAW COUNTY ROAD COMMISSION,7
MI,2023,2022/2023,False,Compass Minerals,Lake,Early Fill,MDOT,early_fill,delivered,USD/short ton,1500.0,67.78,101670.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,19,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Baldwin,7
MI,2023,2022/2023,False,Compass Minerals,Lake,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,1000.0,67.78,67780.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,LAKE COUNTY ROAD COMMISSION,7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,100.0,57.26,5726.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,NORTH BRANCH AREA SCHOOLS,7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,1500.0,57.26,85890.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,LAPEER COUNTY ROAD COMMISSION,7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,2000.0,57.26,114520.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,LAPEER COUNTY ROAD COMMISSION,7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,1500.0,57.26,85890.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,LAPEER COUNTY ROAD COMMISSION,7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,50.0,57.26,2863.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"CLIFFORD, VILLAGE OF",7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,50.0,57.26,2863.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"ALMONT, VILLAGE OF",7
MI,2023,2022/2023,False,Compass Minerals,Lapeer,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,250.0,57.26,14315.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,27,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,"IMLAY, CITY OF",7
MI,2023,2022/2023,False,Compass Minerals,Leelanau,Early Fill,MDOT,early_fill,delivered,USD/short ton,200.0,70.84,14168.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,18,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Suttons Bay,7
MI,2023,2022/2023,False,Compass Minerals,Leelanau,Early Fill,MDOT,early_fill,delivered,USD/short ton,150.0,70.84,10626.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,18,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Maple City,7
MI,2023,2022/2023,False,Compass Minerals,Leelanau,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,300.0,75.63,22689.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,22,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Suttons Bay,7
MI,2023,2022/2023,False,Compass Minerals,Leelanau,Seasonal Back-Up,MDOT,seasonal_backup,delivered,USD/short ton,250.0,75.63,18907.5,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,22,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,Maple City,7
MI,2023,2022/2023,False,Compass Minerals,Leelanau,Early Fill,MiDEAL / State Agency,early_fill,delivered,USD/short ton,600.0,70.84,42504.0,,180000000787,award,price+volume,derived,,,,,787_snap2023-01.pdf,26,,dc7869be53094ec987efb934745f55d51d4b570e410bb358557731a3106f454e,2026-09-08T17:55:05,LEELANAU COUNTY ROAD COMMISSION,7
